original,paraphrase,sim,jaccard,edit_dist
A bird that is perched on a branch.,A bird sitting on a branch.,0.8936482667922974,0.5,13.0
A giraffe standing next to a pile of stones.,A giraffe sitting next to a stone.,0.8002151250839233,0.4,13.0
Two giraffe standing next to each other in a zoo.,Two giraffes in a zoo stand next to each other.,0.9757928252220154,0.4285714285714285,22.0
Three geese eating out of a parking lot grassy field.,Three geese eating in a grassy field on a parking lot.,0.9778401851654052,0.4285714285714285,29.0
A field filled with purple flowers and green plants.,A field of purple flowers and green plants filled.,0.9786843657493592,0.5,18.0
Three birds are looking around while on the ground.,There are three birds on the ground looking around.,0.9791187047958374,0.5,30.0
The parrot is perched on a tree limb.,Parrots are perched on a tree limb.,0.9142842888832092,0.5,9.0
A dog with a hat strapped to its head.,A dog with a hat on his head.,0.911441206932068,0.5,12.0
A man with a brown bag and blue jacket stands by a train that is moving.,A man with a brown bag and blue jacket stands next to a moving train.,0.9653649926185608,0.5,19.0
A bird flying over a field with lots of grass.,A bird flying over a grass field.,0.9649912714958192,0.3636363636363636,21.0
Several birds with black and yellow feathers sitting on some branches.,Some branches have several birds with black and yellow feathers.,0.8804863095283508,0.5,44.0
A heard of sheep together in a wheat field.,A hear of sheep in a wheat field together.,0.97397780418396,0.4545454545454545,19.0
A toucan perches behind a the bars of a cage.,A toucan perches behind a cage's bars.,0.9956344366073608,0.4,15.0
Black birds on a wood fence near the ocean.,Black birds on a wood fence close to the ocean are seen.,0.9668537974357604,0.5,16.0
a photo of a train heading down the tracks,A picture of a train moving down the tracks.,0.9217669367790222,0.4545454545454545,11.0
A red train parked in front of a loading platform next to passengers.,A red train parked next to passengers on a loading platform.,0.9786980152130128,0.4666666666666667,36.0
Yellow utility truck parked inside a warehouse by itself.,A yellow utility truck parked by itself in a warehouse.,0.9780725240707396,0.5,23.0
A cat is jumping off of a stack of suitcases.,A cat jumps on top of a stack of suitcases.,0.9513012170791626,0.4545454545454545,10.0
A group of cows grazing near a beach as one cow looks up.,A group of cows grazing near a beach look up at one cow.,0.986158847808838,0.5,16.0
A herd of cattle standing on top of a grass covered field.,A herd of cows on top of a grass-covered field.,0.9172158241271972,0.5,14.0
A close up shot of a cat laying down.,A close up shot of a cat lying down on the ground.,0.9374307990074158,0.4615384615384615,15.0
A brown cow standing on the side of a road.,On the side of a road is a brown cow.,0.9156383275985718,0.5,32.0
A red fire truck with a bunch of Christmas decorations on back of it.,A red fire truck with a huge Christmas tree on the back.,0.9081104397773744,0.4375,24.0
A multi colored cat standing over a white laptop.,A multi-colored cat sitting over a white laptop.,0.9405304193496704,0.5,5.0
A man holding a camera up over his left shoulder.,A man holding a camera up over his left shoulder appeared to be trying to get away.,0.8359964489936829,0.5,34.0
Some small boats are tied up by a wall.,Some small boats are tied to the wall by rope.,0.9362552762031556,0.4615384615384615,14.0
A group of people walking on a rain soaked parking lot.,A group of people walking on a rain-soaked parking lot appeared to be having fun.,0.8782532215118408,0.4117647058823529,27.0
a couple of boats that are floating in some water,A couple of boats floating in the water.,0.9736428260803224,0.5,14.0
A man has some tape and a paper bag.,A man holds a paper bag and some duct tape.,0.8928700089454651,0.4166666666666667,24.0
A children's playground slide made to look like an elephant,A children's playground slide that looks like an elephant.,0.982768177986145,0.4615384615384615,8.0
A woman posing with her husband and two children.,A woman posing with her husband and two children appeared to be having an affair.,0.8233078718185425,0.5,32.0
A bunch of elephants playing together in a field.,A group of elephants playing in a field together.,0.96970534324646,0.4545454545454545,23.0
There are Christmas decorations strung up over the street.,There are Christmas lights strung across the road.,0.8243070840835571,0.4166666666666667,20.0
A cat sitting on a bathroom counter behind a hair dryer.,A cat sitting behind a hair dryer in a bathroom.,0.9283240437507628,0.4166666666666667,28.0
"Three boats travel around a calm, clear harbor.",Three boats travel around a calm harbour.,0.948679268360138,0.5,8.0
A dog standing in a kitchen with a toy.,A dog playing with a toy in a kitchen.,0.8886196613311768,0.4,22.0
The tailgate of a car open and two suitcases inside.,The tailgate opened and two suitcases were inside.,0.829862117767334,0.5,16.0
Two dogs are playing on the beach catching a Frisbee.,Two dogs are playing Frisbee on the beach.,0.9602094292640686,0.5,25.0
A brown dog holding a yellow frisbee in it's mouth.,A brown dog holding a yellow Frisbee in its mouth is seen above.,0.950541615486145,0.5,16.0
A dog carrying a ball in his mouth on the sand.,A dog is walking on the sand with a ball in his mouth.,0.8847432136535645,0.4666666666666667,34.0
A crowd of people standing in front of a window.,"A crowd of people stood in front of a window, witnesses said.",0.8810336589813232,0.5,21.0
a person riding skis on a snowy slope,A person skiing on a snowy slope.,0.9245551228523254,0.4444444444444444,10.0
A dog resting his head on the edge of the pool next to an apple.,A dog resting his head next to an apple in a pool.,0.9725210070610046,0.4705882352941176,28.0
A person laying on top of a luggage carousel.,A person on top of a luggage carousel was seen lying down.,0.9030457735061646,0.4615384615384615,27.0
A man and a child standing on a tennis court.,A man and a child were seen on a tennis court together.,0.8955352902412415,0.5,18.0
A large brown bear laying down inside of a cave.,A large brown bear lying in a cave.,0.9388504028320312,0.4545454545454545,13.0
A black bear walking across a leaf covered park.,A black bear walking through a tree-covered park.,0.9289417862892152,0.5,10.0
A small dog laying down in a pet bed.,A small dog lying down on a bed.,0.9049856662750244,0.5,6.0
a small white dog is standing up against a table,A small white dog is on a table.,0.8510704636573792,0.4545454545454545,20.0
Many families are sitting down with their dogs.,Many families are sitting down with dogs in the afternoon.,0.906221091747284,0.5,17.0
A man leaping over three people while catching a white frisbee.,A man leaped over three people when he caught a white Frisbee.,0.8915653824806213,0.5,13.0
There are two zebras grazing side by side.,There are two zebras grazing in the same area.,0.960535764694214,0.4166666666666667,13.0
There's a field of brown grass with zebras in it,There is a field of brown grass with zebras on it.,0.9817103147506714,0.5,4.0
Three people hold Frisbees while one of them throws his.,"Three people throw Frisbees, while one throws his.",0.9315007925033568,0.5,13.0
The two zebras are standing together outside by the dirt road.,The two zebras are outside of the dirt road together.,0.9398316144943236,0.4615384615384615,29.0
A man that is standing near a horse.,A man who stands near a horse.,0.9834195375442504,0.4444444444444444,9.0
A young girl in a bright dress rides a horse.,A young girl riding a horse in a bright dress.,0.9809754490852356,0.4545454545454545,25.0
A plate filled with little sandwiches covered in plastic wrap.,"A plate filled with little sandwiches, covered with plastic.",0.9635602235794068,0.5,9.0
A woman skiing down a snow covered slope next to two brown dogs.,A woman skiing down a snow-covered slope next to two brown dogs was struck in the head.,0.8661128282546997,0.4736842105263157,24.0
Snow skiers pose near a ski trail sign.,Snow skiers pose near a sign for the ski trail.,0.9928699731826782,0.5,16.0
A close-up of a waffle shaped cone with a banana in it.,A close-up of a waffle-shaped cone with a banana embedded.,0.9797740578651428,0.5,9.0
A large bunch of bananas sitting in a tree.,A large tree full of bananas.,0.8948257565498352,0.2727272727272727,27.0
A woman riding skis on top of a snow covered slope.,A woman riding skis on top of a snow-covered slope was not injured.,0.8855974674224854,0.4666666666666667,17.0
Italian blood oranges for sale in a market,Italian blood oranges for sale at market.,0.9712172746658324,0.5,5.0
A sliced chocolate desert covered in powered sugar,A slice of chocolate candy covered in powered sugar.,0.7806801199913025,0.4166666666666667,10.0
A person skiing down a hill with poles,A person skiing with poles.,0.8807536363601685,0.5,13.0
A silver bowl of sliced carrots and chopped broccoli.,A silver bowl of carrot and broccoli vegetables.,0.9033737778663636,0.4166666666666667,24.0
a group of people picking out bananas from carts,A group of people eating bananas from shopping carts.,0.8375307321548462,0.5,19.0
An assortment of foods arranged on a plate.,An array of foods on a plate arranged.,0.9391366243362428,0.4545454545454545,24.0
"A cheesy pizza, topped with chicken and vegetables.",A cheese pizza with chicken and vegetables.,0.8746169209480286,0.5,9.0
A group of people riding down a snow covered ski slope.,A group of people riding down a snow-covered ski slope were among them.,0.97362220287323,0.4666666666666667,17.0
A person riding skis down a snow covered slope.,A person riding skis on a snow-covered slope.,0.9523401856422424,0.5,3.0
Several different types of vegetables laying together including cabbage.,"Several different types of vegetables, laid together, including cabbage.",0.9538304805755616,0.5,5.0
A person with skis in the snow with two dogs.,A person skiing with two dogs in the snow.,0.9532034397125244,0.5,26.0
Two cross country skiers heading onto the trail,Two cross country skiers on the trail.,0.9453144669532776,0.5,11.0
Two skiers race while a crowd looks on.,"Two skiers race, while a crowd watches.",0.9618126153945924,0.5,9.0
Two people walk through the snow behind a dog.,Two people walk behind a dog in the snow.,0.9660159349441528,0.5,22.0
There is two men riding on a skateboard on the street.,There are two men on skateboards on the street.,0.9534788727760316,0.5,13.0
A man flying through the air on a skateboard.,A man on a skateboard is seen flying through the air.,0.9578816890716552,0.5,37.0
Snowy mountain with flags and an air born skier.,Snowy Mountain with flags and an air-born skier born.,0.983583688735962,0.5,7.0
A woman riding skis down a snow covered slope.,A woman riding skis down a snow-covered slope was not injured.,0.8768703937530518,0.3846153846153846,17.0
A young man doing a skateboard trick outside.,A young man skateboarding tricks outside.,0.9564342498779296,0.4444444444444444,12.0
A young man does a kick flip outside,A young man does a flip on the outside.,0.8648315072059631,0.5,11.0
A man riding a skateboard up the side of a ramp.,A man riding a skateboard up the side of a ramp was seriously injured in an accident.,0.7707277536392212,0.5,37.0
