original,paraphrase,sim,jaccard,edit_dist
This is my favorite Big Burrito restaurant and definitely one of my favorite restaurants in the country.,What's your favorite Big Burrito restaurant?,0.8118646144866943,0.1666666666666666,71.0
great atmosphere and great food.,Great food and great atmosphere.,0.9934982657432556,0.3333333333333333,19.0
Overall a good experience.,"Overall, a very good experience.",0.965463161468506,0.5,6.0
"Sharia don't like it, and neither does Becky.",Sharia and Becky don't like it.,0.9602117538452148,0.4,28.0
I'm actually giving it 3.5 stars.,I'm actually giving it 4 out of 5 stars.,0.8342528343200684,0.5,9.0
Not a good vegan experience.,Not a good experience with veganism.,0.9353582859039308,0.375,19.0
Love this place.,Love this place so much,0.844784140586853,0.3333333333333333,8.0
Oh I love this place.,I love this place so much.,0.8232332468032837,0.375,11.0
A delicious menu with a twist.,What is a delicious menu with a twist?,0.939087986946106,0.5,10.0
Casbah is fast becoming my favorite restaurant in Pittsburgh.,Casbah has quickly become my favorite restaurant in Pittsburgh.,0.9864506721496582,0.5,12.0
My absolutely favorite dish is the potato gnocchi.,What is your favorite dish of potato gnocchi?,0.9183225631713868,0.3333333333333333,19.0
Visited for brunch again on a rainy winter Sunday.,Visited again on Sunday for brunch again.,0.860697865486145,0.4545454545454545,31.0
I am definitely the salt queen.,I am the salt queen of the world.,0.9024103879928588,0.4444444444444444,23.0
I took my boyfriend to Casbah at the end of September for his birthday.,I took my boyfriend to Casbah on his birthday in September.,0.9867849349975586,0.3888888888888889,31.0
This might be the best food I've had in Pittsburgh.\n\nThe restaurant set up is a little odd in that there is a tented outdoor space that you walk through to get to the hostess stand.,This might be the best food I've ever had in Pittsburgh.,0.8456938862800598,0.2903225806451613,131.0
Three strikes and you're out!,Three strikes and you are out?,0.9077927470207214,0.375,3.0
Casbah continues to be my favorite Pittsburgh restaurant.,Casbah is my favorite restaurant in Pittsburgh.,0.9558382630348206,0.25,32.0
Wondering where the Pittsburgh hipster crowd hangs out?,Where do the hipsters hang out in Pittsburgh?,0.8858107328414917,0.1428571428571428,39.0
This place is cool!,This place is really cool?,0.76557457447052,0.5,8.0
pretty good veggie food.,Veggie food is pretty good.,0.9139724969863892,0.2857142857142857,16.0
Aw it's places like this that make me love Pittsburgh.,It is places like this that make me love Pittsburgh so much.,0.9814743995666504,0.4666666666666667,12.0
This place is so hit-or-miss for me.,This place is hit or miss for me.,0.9568968415260316,0.5,5.0
"Remember the days of bands in the back at night, and interesting kids hanging out at the bar all day?",How do you remember the days of bands in the back at night?,0.7619563341140747,0.3809523809523809,65.0
"Why do vegetarian restaurants think we need \""fake\"" meat, this I do not understand.",Why do vegetarian restaurants think we need fake meat?,0.9541799426078796,0.4666666666666667,31.0
"Yes, it is reasonably priced.","It is reasonably priced, yes?",0.934639036655426,0.4285714285714285,12.0
"Yes, I know.","I know, yes I know.",0.8774120211601257,0.4,10.0
"I came into Quiet Storm not intending to have lunch, but just a latte and hang out to answer some emails for a little while (working from home makes me stir crazy, so bouncing around local coffeehouses, completely NOT fitting in with the crowd kinda makes my day sometimes).","I came into Quiet Storm not intending to have lunch, but just a latte and hang out to answer some emails for a little while (working from home makes me stir crazy, so bouncing around local coffeehouses, completely NOT fitting in with the crowd kinda makes my day sometimes).",1.0000001192092896,1.0,0.0
Worst tofu scramble ever.,What is the worst tofu scramble ever?,0.9314395189285278,0.375,13.0
Nothing matches in this place!,"In this place, nothing matches!",0.9518725275993348,0.4285714285714285,19.0
Great cafe for brunch and coffee.,Which is the best cafe for brunch and coffee?,0.8687604665756226,0.3636363636363636,16.0
"Me and my kids got food togo from here, because it came recommended from someone at the local food co-op as a place with good vegan options.\n\nCute and attractive DIY style decor.\nFriendly staff.\n\nI really liked the food quite a lot (i'de give it 4/5 stars).","Me and my kids got food togo from here, because it came recommended as a place with good vegan options.",0.8129667043685913,0.4871794871794871,159.0
"Andrew here said it best: \""...  food served by workers who mostly don't seem to notice they're working, and when they do, only respond snarkily.\""\n\nIt took me 40 minutes to get a sandwich here, and when I complained I didn't get an apology, just a snarky remark \""well you can see we have a small kitchen\""","Andrew said it best: ``...  food served by workers who mostly don't seem to notice they're working, and when they do, only respond snarkily. ''",0.8018975257873535,0.4230769230769231,169.0
I'm still not convinced that this is a vegetarian restaurant.,Is this a vegetarian restaurant?,0.857042133808136,0.3636363636363636,30.0
This place is great!,This place is really great.,0.885015606880188,0.5,8.0
this is the only place I order delivery pizza from.,Where is the best place to order pizza?,0.7784445881843567,0.2857142857142857,25.0
I love N.Y. style pizza.,What do you like about N.Y. style pizza?,0.8979867696762085,0.1818181818181818,20.0
My favorite for Pt.,What is your favorite Pt.,0.9142601490020752,0.2857142857142857,15.0
"Great pizza, reasonable prices, fast service - cant ask for much more!","Great pizza, reasonable prices, fast service, can you ask for much more?",0.9388369917869568,0.5,7.0
By far my favorite Pizza place in the east end.,What is your favorite pizza place in East End?,0.9287249445915222,0.3571428571428571,19.0
"I called for a delivery of a pepperoni pizza, large.",I called to order a large pepperoni pizza.,0.9300549030303956,0.3076923076923077,22.0
DO NOT ORDER THE HOT WINGS!!,Why don't you order hot wings?,0.8542176485061646,0.2,27.0
I've really enjoyed their pizza so far.,I've really enjoyed their pizza.,0.9804046154022216,0.5,7.0
They have inaccurate hours posted.,They have inaccurate hours on their website.,0.9003618955612183,0.5,14.0
I guess I'm getting burned out on winter.,I am getting burned out on winter. What should I do?,0.7583975195884705,0.5,26.0
anything you need you can find it at the market :),Everything you need can be found at the market.,0.7680342197418213,0.3571428571428571,18.0
There is nothing like this in chicago!,There's nothing like this in Chicago?,0.9374326467514038,0.4444444444444444,4.0
I really love this little place.,I love this little place so much.,0.9596991539001464,0.4444444444444444,15.0
"It's disappointing that you got lukewarm service, Erina.","Erina said: ""It's disappointing that you got lukewarm service.""",0.8825327754020691,0.4166666666666667,21.0
Forget Whole Foods when you have East End Cooperative!,"Forget Whole Foods, East End Cooperative!",0.9747493267059326,0.5,14.0
I have been going to CJ since it opened.,"Since it opened, I've been going to CJ.",0.974420726299286,0.4166666666666667,34.0
I love this place!,I love this place so much!,0.916284203529358,0.4285714285714285,8.0
Lamb burger was outright bad(tasted off and charred).,The Lamb burger was outright bad (tasted off and charred).,0.989538550376892,0.6363636363636364,5.0
I was underwhelmed with our dining experience.,I was underwhelmed with our experience at the restaurant.,0.8584808111190796,0.4545454545454545,23.0
What a gem of a place in Shadyside.,What are the best places to visit in Shadyside?,0.7949561476707458,0.1428571428571428,20.0
"It's free, and the car & carriage museum has a Rolls-Royce Silver Ghost.\n\nWe skipped the house tour ($10), the cafe, and the art museum.","It's free, and the Carriage Museum has a Rolls-Royce Silver Ghost.",0.887056291103363,0.4761904761904761,74.0
Very nice home and grounds.,The home and grounds are very nice.,0.9091534614562988,0.3333333333333333,22.0
An often overlooked gem in the heart of Pittsburghs most beautiful neighborhood.\n\nThe Frick is essentially 5 small sights in one.,An often overlooked gem in Pittsburgh's most beautiful neighborhood.,0.7584638595581055,0.3333333333333333,65.0
so...my Maytag Neptune front-load washer...is malfunctioning...again!,My Maytag Neptune front-loading washer is malfunctioning... again!,0.9768478274345398,0.1666666666666666,13.0
The best place for an artic swirl.,Where is the best place to do an artic swirl?,0.9273242354393004,0.4166666666666667,15.0
Best place close to the city for a Dippy cone!,Where is the best place near the city to get a Dippy cone?,0.937305510044098,0.4666666666666667,27.0
Great ice-cream at a reasonable price.,What is the best ice-cream at a reasonable price?,0.8354476690292358,0.3636363636363636,15.0
The best soft serve I have ever had.,What is the best soft serve you have ever had?,0.9379729628562928,0.5,13.0
Page's is a Pittsburgh icon.,Page is an icon of Pittsburgh.,0.9570907950401306,0.1,15.0
Horrible - they use chicken that's been out uncover all day .,Horrible -- they use chicken that's been out of the oven all day.,0.8116852045059204,0.4705882352941176,10.0
"The food is unforgettable, but unfortunately so is the bill.","The food is unforgettable, but the bill is regrettably so.",0.9137267470359802,0.4545454545454545,26.0
"Some people train for marathons, other people train for this meal.","Some people train for marathons, others train for meals.",0.8975386023521423,0.5,13.0
Incredible Italian food.,What is the best Italian food?,0.8120054602622986,0.125,16.0
Might be the best restaurant I have been to in Pittsburgh!,What is the best restaurant in Pittsburgh?,0.905159056186676,0.2857142857142857,22.0
No better in taste than a Fazoli or even an Olive Garden.,No better in taste than Olive Garden or Fazoli.,0.9275067448616028,0.5,25.0
Incredibly authentic Italian cuisine.,What is the authentic Italian cuisine?,0.8977491855621338,0.25,12.0
The food was delicious.,"The food was delicious, they said.",0.8698838949203491,0.4285714285714285,11.0
"Well, the delivery was fast at least.",At least the delivery was fast.,0.9519396424293518,0.4444444444444444,16.0
Had chicken salad.,Had chicken salad for dinner.,0.943241000175476,0.3333333333333333,11.0
Open 24hrs on Friday and Saturday how can you not love it.,How can you not love it when it is open 24 hours a day?,0.8363709449768066,0.3157894736842105,50.0
My first trip here was on a Sunday at 4pm.,My first trip here was at 4 p.m. Sunday.,0.9610909819602966,0.4615384615384615,15.0
I am kind to all service workers!,How can I be kind to all service workers?,0.8000945448875427,0.4545454545454545,11.0
Someone please change the cooking oil!!,What are some ways to change the cooking oil?,0.7608283758163452,0.25,18.0
I love this place.,I really like this place.,0.8559746742248535,0.5,9.0
This is one of my favorite bars in Pittsburgh.,This is one of the best bars in Pittsburgh?,0.8892279863357544,0.5,11.0
I went to Park House after much internal deliberation.,"After much deliberation, I went to the Park House.",0.8831214308738708,0.5,45.0
This place is like none other!,This place is like nothing else!,0.896088182926178,0.5,8.0
"Unfortunately, I was not all that impressed with Bernie's.","Unfortunately, I was not impressed with Bernie Sanders' ideas.",0.8376067876815796,0.5,22.0
